 time                   v(decision_p)          v(decision_n)          v(row_drive)           v(sar_comparator_input)
 4.034704526272158e-08  5.044995200684901e-01  1.831647239498676e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.036704526272159e-08  5.096097702340298e-01  1.831623398698478e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.038704526272159e-08  5.147315146783569e-01  1.831601064080299e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.040704526272159e-08  5.198650146920640e-01  1.831580176274567e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.042704526272160e-08  5.250105405416650e-01  1.831560677913114e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.044704526272160e-08  5.301683718395773e-01  1.831542513520470e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.046704526272160e-08  5.353387979331329e-01  1.831525629407507e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.048704526272160e-08  5.405221183137472e-01  1.831509973567210e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.050704526272161e-08  5.457186430474620e-01  1.831495495572340e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.052704526272161e-08  5.509286932281564e-01  1.831482146474767e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.054704526272161e-08  5.561526014548102e-01  1.831469878706218e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.056704526272161e-08  5.613907123343178e-01  1.831458645980252e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.058704526272162e-08  5.666433830114377e-01  1.831448403195175e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.060704526272162e-08  5.719109837275966e-01  1.831439106337706e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.062704526272162e-08  5.771938984103869e-01  1.831430712387121e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.064704526272163e-08  5.824925252957286e-01  1.831423179219645e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.066704526272163e-08  5.878072775848252e-01  1.831416465512850e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.068704526272163e-08  5.931385841381929e-01  1.831410530649799e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.070704526272163e-08  5.984868902092264e-01  1.831405334622679e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.072704526272164e-08  6.038526582199415e-01  1.831400837935667e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.074704526272164e-08  6.092363685817574e-01  1.831397001506756e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.076704526272164e-08  6.146385205643932e-01  1.831393786568268e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.078704526272165e-08  6.200596332161923e-01  1.831391154565768e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.080704526272165e-08  6.255002463394754e-01  1.831389067055095e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.082704526272165e-08  6.309609215247832e-01  1.831387485597218e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.084704526272165e-08  6.364422432482080e-01  1.831386371650597e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.086704526272166e-08  6.419448200363422e-01  1.831385686460762e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.088704526272166e-08  6.474692857037594e-01  1.831385390946773e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.090704526272166e-08  6.530163006683329e-01  1.831385445584239e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.092704526272167e-08  6.585865533501718e-01  1.831385810284586e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.094704526272167e-08  6.641807616604127e-01  1.831386444270195e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.096704526272167e-08  6.697996745866610e-01  1.831387305945108e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.098704526272167e-08  6.754440738824457e-01  1.831388352760934e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.100704526272168e-08  6.811147758686926e-01  1.831389541077610e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.102704526272168e-08  6.868126333559137e-01  1.831390826018666e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.104704526272168e-08  6.925385376965700e-01  1.831392161320647e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.106704526272169e-08  6.982934209778915e-01  1.831393499176336e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.108704526272169e-08  7.040782583663374e-01  1.831394790071442e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.110704526272169e-08  7.098940706158616e-01  1.831395982614427e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.112704526272169e-08  7.157419267532068e-01  1.831397023359123e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.114704526272170e-08  7.216229469546063e-01  1.831397856619868e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.116704526272170e-08  7.275383056295102e-01  1.831398424278841e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.118704526272170e-08  7.334892347282783e-01  1.831398665585352e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.120704526272171e-08  7.394770272922144e-01  1.831398516946873e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.122704526272171e-08  7.455030412657973e-01  1.831397911711587e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.124704526272171e-08  7.515687035925522e-01  1.831396779942347e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.126704526272171e-08  7.576755146176122e-01  1.831395048181977e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.128704526272172e-08  7.638250528216551e-01  1.831392639209904e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.130704526272172e-08  7.700189799124977e-01  1.831389471790266e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.132704526272172e-08  7.762590463021162e-01  1.831385460411748e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.134704526272173e-08  7.825470969981444e-01  1.831380515019591e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.136704526272173e-08  7.888850779398229e-01  1.831374540740471e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.138704526272173e-08  7.952750428087463e-01  1.831367437601286e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.140704526272173e-08  8.017191603442881e-01  1.831359100243332e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.142704526272174e-08  8.082197221919223e-01  1.831349417633996e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.144704526272174e-08  8.147791513092555e-01  1.831338272778881e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.146704526272174e-08  8.214000109487993e-01  1.831325542438523e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.148704526272174e-08  8.280850142273588e-01  1.831311096855302e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.150704526272175e-08  8.348370342781917e-01  1.831294799498332e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.152704526272175e-08  8.416591149621564e-01  1.831276506836823e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.154704526272175e-08  8.485544820857306e-01  1.831256068156109e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.156704526272176e-08  8.555265550342478e-01  1.831233325435270e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.158704526272176e-08  8.625789586742909e-01  1.831208113311390e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.160704526272176e-08  8.697155353052791e-01  1.831180259163086e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.162704526272176e-08  8.769403563410763e-01  1.831149583355359e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.164704526272177e-08  8.842577332708670e-01  1.831115899698861e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.166704526272177e-08  8.916722272764106e-01  1.831079016189406e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.168704526272177e-08  8.991886566610031e-01  1.831038736107145e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.170704526272178e-08  9.068121009652690e-01  1.830994859568299e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.172704526272178e-08  9.145479002996552e-01  1.830947185633599e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.174704526272178e-08  9.224016480123254e-01  1.830895515083687e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.176704526272178e-08  9.303791743449594e-01  1.830839653968622e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.178704526272179e-08  9.384865182390258e-01  1.830779418021119e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.180704526272179e-08  9.467298840048043e-01  1.830714637985777e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.182704526272179e-08  9.551155792629278e-01  1.830645165854264e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.184704526272180e-08  9.636499305749684e-01  1.830570881906093e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.186704526272180e-08  9.723391737048761e-01  1.830491702336823e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.188704526272180e-08  9.811893241323743e-01  1.830407582181746e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.190704526272180e-08  9.902059935875986e-01  1.830318536513333e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.192704526272181e-08  9.993942219780706e-01  1.830224632519615e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.194704526272181e-08  1.008758262324321e+00  1.830126006189275e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.196704526272181e-08  1.018301379485395e+00  1.830022855926108e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.198704526272182e-08  1.028025647398813e+00  1.829915443000869e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.200704526272182e-08  1.037931769289168e+00  1.829804086487051e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.202704526272182e-08  1.048018932879258e+00  1.829689152915865e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.204704526272182e-08  1.058284709744320e+00  1.829571040880962e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.206704526272183e-08  1.068725003389450e+00  1.829450161319521e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.208704526272183e-08  1.079334045765102e+00  1.829326914860106e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.210704526272183e-08  1.090104437824235e+00  1.829201668206475e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.212704526272184e-08  1.101027227017267e+00  1.829074731820588e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.214704526272184e-08  1.112092013492723e+00  1.828946341071140e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.216704526272184e-08  1.123287077016143e+00  1.828816642543698e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.218704526272184e-08  1.134599517817712e+00  1.828685686489973e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.220704526272185e-08  1.146015406259272e+00  1.828553425604682e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.222704526272185e-08  1.157519937959384e+00  1.828419719623771e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.224704526272185e-08  1.169097592521872e+00  1.828284344743580e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.226704526272186e-08  1.180732295079315e+00  1.828147006600196e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.228704526272186e-08  1.192407580382589e+00  1.828007355494912e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.230704526272186e-08  1.204106759114813e+00  1.827865002645174e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.232704526272186e-08  1.215813085531558e+00  1.827719536413111e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.234704526272187e-08  1.227509924558616e+00  1.827570537660940e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.236704526272187e-08  1.239180915326004e+00  1.827417593570828e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.238704526272187e-08  1.250810127059697e+00  1.827260309435442e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.240704526272187e-08  1.262382202590544e+00  1.827098318080072e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.242704526272188e-08  1.273882484666281e+00  1.826931286724877e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.244704526272188e-08  1.285297120996270e+00  1.826758921256944e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.246704526272188e-08  1.296613145214602e+00  1.826580968031032e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.248704526272189e-08  1.307818532713532e+00  1.826397213467127e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.250704526272189e-08  1.318902232086659e+00  1.826207481827977e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.252704526272189e-08  1.329854174470487e+00  1.826011631631380e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.254704526272189e-08  1.340665264152687e+00  1.825809551171719e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.256704526272190e-08  1.351327354343943e+00  1.825601153596352e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.258704526272190e-08  1.361833212034801e+00  1.825386371916890e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.260704526272190e-08  1.372176475605476e+00  1.825165154250988e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.262704526272191e-08  1.382351607820794e+00  1.824937459492901e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.264704526272191e-08  1.392353846940402e+00  1.824703253533697e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.266704526272191e-08  1.402179157625810e+00  1.824462506086873e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.268704526272191e-08  1.411824182646965e+00  1.824215188116043e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.270704526272192e-08  1.421286196207623e+00  1.823961269831986e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.272704526272192e-08  1.430563059316092e+00  1.823700719207541e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.274704526272192e-08  1.439653177404595e+00  1.823433500950878e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.276704526272193e-08  1.448555460253049e+00  1.823159575877862e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.278704526272193e-08  1.457269284181640e+00  1.822878900629434e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.280704526272193e-08  1.465794456424128e+00  1.822591427687842e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.282704526272193e-08  1.474131181567230e+00  1.822297105654676e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.284704526272194e-08  1.482280029930913e+00  1.821995879762669e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.286704526272194e-08  1.490241907763555e+00  1.821687692601360e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.288704526272194e-08  1.498018022613505e+00  1.821372485008669e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.290704526272195e-08  1.505609880958293e+00  1.821050197347877e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.292704526272195e-08  1.513019231298240e+00  1.820720770557580e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.294704526272195e-08  1.520248056712530e+00  1.820384147781776e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.296704526272195e-08  1.527298551100011e+00  1.820040275999705e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.298704526272196e-08  1.534173097531802e+00  1.819689107817734e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.300704526272196e-08  1.540874248026401e+00  1.819330603410095e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.302704526272196e-08  1.547404704518114e+00  1.818964732509890e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.304704526272197e-08  1.553767300848023e+00  1.818591476485262e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.306704526272197e-08  1.559964985707717e+00  1.818210830489219e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.308704526272197e-08  1.566000806527434e+00  1.817822805539396e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.310704526272197e-08  1.571877894250468e+00  1.817427430496924e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.312704526272198e-08  1.577599448941107e+00  1.817024753945035e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.314704526272198e-08  1.583168726216230e+00  1.816614845885083e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.316704526272198e-08  1.588589024479797e+00  1.816197799209735e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.318704526272199e-08  1.593863672941465e+00  1.815773730915958e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.320704526272199e-08  1.598996020404643e+00  1.815342783027467e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.322704526272199e-08  1.603989424811343e+00  1.814905123205086e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.324704526272199e-08  1.608847243532085e+00  1.814460945032774e+00  8.500000000000000e-01  9.500000000000001e-01 
